,solar,grid,savings
3078,17.307943,214.72002,197.41208
3079,13.788178,170.44926,156.66109
3080,30.6278,382.2539,351.6261
3081,24.77916,308.69113,283.912
3082,10.856972,133.58127,122.7243
3083,13.491005,166.71149,153.22049
3084,25.566269,318.59122,293.02496
3085,9.804939,120.34905,110.54411
3086,9.581636,117.540405,107.95877
3087,27.700277,343.89914,316.19885
3088,31.257458,390.17358,358.91614
3089,27.043297,337.16888,310.12558
3090,23.811985,296.52625,272.71426
3091,31.84199,397.5257,365.68372
3092,29.266436,365.13098,335.86453
3093,19.404093,241.08485,221.68076
3094,25.226414,314.3166,289.09018
3095,11.453223,141.08076,129.62755
3096,24.66677,307.27753,282.61075
3097,22.24575,276.82654,254.58078
3098,19.704021,244.85728,225.15326
3099,23.064003,287.11832,264.05432
3100,16.390844,203.18495,186.79411
3101,10.600328,130.35327,119.752945
3102,24.415394,304.11578,279.70038
3103,28.149097,351.0774,322.92828
3104,18.028234,223.77963,205.7514
3105,17.329062,214.98563,197.65657
3106,31.66404,395.28748,363.62344
3107,24.28851,302.51987,278.23135
3108,15.716491,194.70311,178.98662
3109,22.059395,274.48257,252.42319
3110,18.431238,228.84854,210.4173
3111,14.585968,180.48366,165.89769
3112,15.571502,192.87946,177.30795
3113,21.780874,270.97943,249.19856
3114,18.827517,233.83282,215.00531
3115,15.414243,190.90149,175.48724
3116,28.368517,353.8372,325.46866
3117,28.38748,354.07568,325.6882
3118,27.777597,346.40475,318.62717
3119,12.469482,153.86302,141.39354
3120,23.985258,298.70563,274.72037
3121,11.623458,143.22194,131.59848
3122,26.73375,333.27548,306.54175
3123,19.769173,245.67673,225.90756
3124,27.189224,339.00433,311.81512
3125,24.603785,306.4853,281.8815
3126,21.839233,271.71344,249.8742
3127,32.52484,406.1144,373.58957
3128,19.293056,239.68826,220.3952
3129,11.390152,140.28748,128.89732
3130,20.353868,253.03091,232.67705
3131,20.420206,253.86528,233.44507
3132,29.797192,371.8067,342.00952
3133,12.068959,148.82535,136.7564
3134,15.546354,192.56317,177.01682
3135,25.970144,323.67102,297.70087
3136,24.960796,310.9757,286.01492
3137,23.92384,297.9331,274.00928
3138,24.367699,303.51587,279.14816
3139,24.515966,305.38077,280.8648
3140,29.90283,373.1354,343.23257
3141,25.345343,315.81244,290.4671
3142,29.137924,363.5146,334.37665
3143,9.805925,120.36146,110.555534
3144,30.398434,379.369,348.97055
3145,13.921416,172.12509,158.20367
3146,28.333532,353.39716,325.06363
3147,9.595062,117.709274,108.11421
3148,9.422384,115.53737,106.11498
3149,13.225578,163.37302,150.14743
3150,27.863194,347.48135,319.61816
3151,25.45073,317.13797,291.68726
3152,20.619066,256.3665,235.74742
3153,30.12081,375.8771,345.7563
3154,24.558453,305.91513,281.3567
3155,32.407787,404.64212,372.23434
3156,27.304731,340.45715,313.15244
3157,31.140419,388.7015,357.5611
3158,15.439408,191.21803,175.77863
3159,25.231718,314.3833,289.15158
3160,20.883015,259.68637,238.80336
3161,28.435957,354.68542,326.24948
3162,23.996586,298.8481,274.85153
3163,26.15755,326.0282,299.87064
3164,30.202332,376.90247,346.70013
3165,24.26797,302.2615,277.99353
3166,15.599276,193.2288,177.62953
3167,13.950514,172.49107,158.54056
3168,28.703003,358.04428,329.34128
3169,17.055431,211.54398,194.48854
3170,24.62853,306.79657,282.16803
3171,18.248682,226.55238,208.3037
3172,14.711701,182.06511,167.35341
3173,20.39928,253.6021,233.20282
3174,30.71929,383.40463,352.68533
3175,24.475607,304.87314,280.39752
3176,31.823357,397.29132,365.46796
3177,25.046276,312.05087,287.0046
3178,29.329924,365.92953,336.5996
3179,22.670195,282.16507,259.49487
3180,22.856613,284.50983,261.6532
3181,14.272039,176.53514,162.2631
3182,23.521326,292.87042,269.3491
3183,19.309696,239.89755,220.58786
3184,28.19184,351.615,323.42316
3185,14.959443,185.18114,170.2217
3186,16.358849,202.78252,186.42368
3187,11.565657,142.49493,130.92928
3188,19.495726,242.2374,222.74167
3189,29.44056,367.32108,337.88052
3190,26.376696,328.78455,302.40784
3191,16.906666,209.67284,192.76617
3192,11.165284,137.45914,126.29385
3193,28.512266,355.64523,327.13297
3194,12.796338,157.97414,145.1778
3195,26.467415,329.9256,303.4582
3196,21.27438,264.60886,243.33447
3197,30.368074,378.98715,348.61908
3198,20.761244,258.1548,237.39354
3199,15.031656,186.08942,171.05775
3200,11.552234,142.3261,130.77386
3201,17.838076,221.38788,203.5498
3202,11.961868,147.47838,135.51651
3203,24.422585,304.2062,279.78363
3204,17.889769,222.03807,204.1483
3205,30.257086,377.59116,347.33408
3206,32.761925,409.0964,376.33447
3207,21.765373,270.78445,249.01907
3208,11.337713,139.6279,128.29019
3209,27.101927,337.90634,310.8044
3210,27.20792,339.23947,312.03156
3211,12.205705,150.54529,138.33958
3212,18.764456,233.03966,214.2752
3213,26.865429,334.93173,308.0663
3214,22.479036,279.76074,257.2817
3215,14.102283,174.39998,160.2977
3216,23.074848,287.25473,264.17987
3217,17.295624,214.56506,197.26944
3218,28.161648,351.23526,323.0736
3219,30.64059,382.4148,351.7742
3220,28.858713,360.00275,331.14404
3221,29.884228,372.90143,343.0172
3222,29.833118,372.25858,342.42545
3223,10.081667,123.82967,113.74801
3224,14.299694,176.88298,162.58328
3225,19.448038,241.63759,222.18954
3226,15.862682,196.54187,180.67918
3227,17.862495,221.69504,203.83255
3228,32.06454,400.3249,368.26035
3229,23.15312,288.23923,265.08612
3230,28.217314,351.9354,323.71808
3231,23.616957,294.0732,270.45627
3232,19.853184,246.73341,226.88023
3233,11.409639,140.53258,129.12294
3234,30.651623,382.55356,351.90195
3235,28.83063,359.64954,330.8189
3236,21.31304,265.09512,243.78209
3237,17.805868,220.98279,203.17693
3238,20.866457,259.47812,238.61166
3239,14.77707,182.8873,168.11023
3240,13.122867,162.08113,148.95827
3241,10.768345,132.46654,121.6982
3242,31.468107,392.82306,361.35495
3243,30.262178,377.6552,347.39304
3244,13.734179,169.77007,156.03589
3245,30.674284,382.83856,352.16428
3246,20.171114,250.73225,230.56114
3247,22.312622,277.66763,255.35501
3248,23.307415,290.1799,266.8725
3249,32.625072,407.3751,374.75003
3250,15.909987,197.13686,181.22687
3251,16.531864,204.95868,188.42682
3252,24.397673,303.89288,279.4952
3253,15.709028,194.60924,178.9002
3254,31.157993,388.92255,357.76456
3255,26.640728,332.1055,305.46478
3256,15.202254,188.23517,173.03291
3257,22.407106,278.85602,256.4489
3258,15.296368,189.4189,174.12253
3259,19.565847,243.11935,223.55351
3260,14.734542,182.35239,167.61784
3261,17.849693,221.53401,203.68433
3262,16.899057,209.57715,192.67809
3263,21.892603,272.38474,250.49213
3264,24.366152,303.49643,279.13028
3265,12.059076,148.70105,136.64197
3266,17.70589,219.7253,202.01941
3267,20.955416,260.59702,239.6416
3268,28.151997,351.11386,322.96185
3269,21.324461,265.2388,243.91434
3270,20.513906,255.04382,234.52992
3271,15.778709,195.48567,179.70697
3272,11.746429,144.76865,133.02222
3273,28.4803,355.24316,326.76288
3274,29.095943,362.9866,333.89066
3275,9.65031,118.40416,108.75385
3276,15.497683,191.95099,176.45331
3277,17.380507,215.63269,198.25218
3278,25.70703,320.36163,294.6546
3279,26.746338,333.4338,306.68747
3280,30.965635,386.5031,355.53748
3281,29.025572,362.10147,333.0759
3282,16.2356,201.23233,184.99673
3283,14.555554,180.10112,165.54556
3284,10.903739,134.1695,123.265755
3285,30.66677,382.74405,352.07727
3286,10.462031,128.6138,118.15177
3287,25.688229,320.12518,294.43695
3288,18.290367,227.07669,208.78632
3289,13.955337,172.55174,158.5964
3290,18.501904,229.73735,211.23544
3291,16.838118,208.81064,191.97252
3292,29.3761,366.5103,337.13422
3293,14.736969,182.38292,167.64595
3294,16.91791,209.81424,192.89633
3295,17.712528,219.80878,202.09625
3296,9.69124,118.918976,109.22774
3297,14.846499,183.76056,168.91406
3298,12.267036,151.31671,139.04968
3299,24.947292,310.80585,285.85855
3300,32.3074,403.37952,371.0721
3301,26.711315,332.99332,306.282
3302,24.807545,309.04816,284.2406
3303,28.08607,350.28464,322.19858
3304,31.223389,389.74506,358.52167
3305,19.281778,239.54642,220.26463
3306,21.722748,270.24835,248.5256
3307,31.142485,388.72745,357.58496
3308,26.275192,327.50787,301.23267
3309,29.041752,362.30496,333.2632
3310,11.74596,144.76274,133.01678
3311,21.516098,267.64914,246.13304
3312,16.926556,209.92302,192.99646
3313,31.889368,398.1216,366.23224
3314,20.071405,249.47815,229.40674
3315,25.718369,320.50427,294.7859
3316,32.18249,401.8084,369.62592
3317,31.939627,398.75372,366.8141
3318,21.25864,264.4109,243.15225
3319,13.616112,168.28505,154.66895
3320,25.45303,317.1669,291.71387
3321,13.85941,171.3452,157.4858
3322,29.782135,371.61734,341.8352
3323,15.146137,187.52933,172.3832
3324,13.14316,162.33638,149.19322
3325,25.585562,318.83386,293.2483
3326,24.95233,310.86923,285.9169
3327,13.67042,168.96811,155.29768
3328,19.076723,236.96727,217.89055
3329,30.932129,386.08167,355.14954
3330,9.5181055,116.74133,107.22323
3331,19.184637,238.3246,219.13997
3332,22.050676,274.37292,252.32225
3333,17.73973,220.15091,202.41118
3334,9.857653,121.01207,111.15442
3335,26.923378,335.66058,308.7372
3336,27.995594,349.14667,321.15106
3337,23.072197,287.22137,264.14917
3338,31.998735,399.4972,367.49844
3339,28.30122,352.99075,324.68954
3340,16.752663,207.73581,190.98315
3341,19.433546,241.4553,222.02176
3342,28.835823,359.71484,330.87903
3343,29.082077,362.81216,333.7301
3344,9.494582,116.445465,106.95088
3345,16.81034,208.46129,191.65094
3346,17.812855,221.07066,203.25781
3347,16.4876,204.40193,187.91434
3348,29.57801,369.0499,339.4719
3349,29.939268,373.59372,343.65445
3350,28.192629,351.6249,323.43228
3351,23.663223,294.65515,270.99194
3352,22.844877,284.3622,261.51733
3353,30.63151,382.30057,351.66907
3354,30.344982,378.6967,348.3517
3355,10.200038,125.318504,115.11847
3356,9.806645,120.370514,110.563866
3357,23.12899,287.9357,264.8067
3358,13.416876,165.7791,152.36223
3359,12.54505,154.81349,142.26845
3360,11.689132,144.04797,132.35884
3361,31.00545,387.00388,355.9984
3362,12.765635,157.58795,144.82231
3363,24.375332,303.61188,279.23654
3364,32.071247,400.4092,368.33795
3365,9.761187,119.798744,110.03756
3366,27.430592,342.0402,314.6096
3367,19.319908,240.02602,220.70612
3368,16.552757,205.22145,188.6687
3369,16.306126,202.11938,185.81326
3370,14.274254,176.563,162.28876
3371,23.861013,297.1429,273.2819
3372,13.043762,161.08618,148.04242
3373,23.182632,288.61038,265.42773
3374,30.845533,384.9925,354.14697
3375,31.381418,391.73273,360.35132
3376,21.785578,271.0386,249.25302
3377,29.996063,374.30804,344.31198
3378,21.730127,270.34113,248.611
3379,19.474066,241.96497,222.4909
3380,16.502472,204.58899,188.08652
3381,30.663555,382.7036,352.04007
3382,14.938139,184.91318,169.97504
3383,27.436876,342.11923,314.68234
3384,32.612316,407.21466,374.60236
3385,23.025621,286.63556,263.60992
3386,18.582926,230.75641,212.17348
3387,10.7719,132.51125,121.73935
3388,24.559017,305.92224,281.36322
3389,23.759989,295.87225,272.11227
3390,30.214203,377.05176,346.83755
3391,32.69937,408.30963,375.61026
3392,10.436232,128.2893,117.85307
3393,21.72845,270.32004,248.59158
3394,14.433373,178.56436,164.13098
3395,20.18904,250.95772,230.76868
3396,24.620844,306.6999,282.07904
3397,9.928291,121.90055,111.97226
3398,22.459206,279.51132,257.05212
3399,14.378945,177.87979,163.50084
3400,26.254175,327.2435,300.98932
3401,19.768805,245.67212,225.90332
3402,16.157429,200.24911,184.09169
3403,28.38079,353.99158,325.61078
3404,32.624874,407.3726,374.7477
3405,27.931238,348.3372,320.40594
3406,10.513149,129.25674,118.74359
3407,29.519096,368.3089,338.7898
3408,30.14289,376.15482,346.01193
3409,20.879063,259.63666,238.7576
3410,18.657528,231.69475,213.03722
3411,13.3776045,165.28517,151.90756
3412,24.26578,302.23395,277.96817
3413,31.471561,392.86652,361.39496
3414,11.478564,141.39949,129.92093
3415,16.917202,209.80536,192.88815
3416,15.825215,196.07062,180.2454
3417,14.644097,181.2148,166.5707
3418,30.677656,189.8138,159.13614
3419,21.495846,267.3944,245.89856
3420,12.573685,155.17366,142.59998
3421,14.361782,177.66391,163.30212
3422,24.751446,152.5719,127.82045
3423,21.22034,263.92917,242.70883
3424,19.736013,245.25967,225.52367
3425,29.879608,372.84332,342.9637
3426,29.232176,364.70007,335.4679
3427,9.563467,117.311874,107.748405
3428,24.935352,310.6557,285.72034
3429,24.252121,302.06216,277.81006
3430,13.153083,162.46118,149.3081
3431,12.369728,152.60834,140.23862
3432,24.599741,306.43445,281.83472
3433,14.593493,180.57832,165.98483
3434,16.617468,206.03539,189.41792
3435,14.009845,173.23734,159.2275
3436,24.929367,310.5804,285.65106
3437,15.020925,185.95444,170.93352
3438,11.9781065,147.68262,135.70451
3439,20.646162,256.7073,236.06114
3440,25.935522,323.2356,297.30008
3441,25.289083,315.10483,289.81573
3442,16.192854,200.6947,184.50185
3443,25.299772,315.23926,289.93948
3444,19.87428,246.99878,227.1245
3445,14.935412,184.87889,169.94348
3446,23.60086,293.87076,270.2699
3447,19.738758,245.29419,225.55544
3448,21.662142,269.48605,247.82391
3449,20.432156,254.0156,233.58344
3450,27.929508,348.31543,320.38593
3451,9.871062,121.18074,111.30968
3452,31.28069,390.46576,359.18506
3453,24.154936,300.83978,276.68484
3454,31.825975,397.32425,365.49826
3455,27.014229,336.80328,309.78906
3456,23.159552,288.3201,265.16055
3457,23.269156,289.69867,266.4295
3458,9.379777,115.001465,105.62169
3459,14.986852,185.52588,170.53903
3460,22.0651,274.55435,252.48926
3461,22.43189,279.16776,256.73587
3462,17.074284,211.78108,194.7068
3463,12.104354,149.27054,137.16618
3464,16.248447,201.39392,185.14548
3465,20.230467,251.47879,231.24832
3466,14.947077,185.0256,170.07852
3467,25.123627,313.02374,287.90012
3468,17.409288,215.99469,198.5854
3469,13.052285,161.19337,148.14108
3470,16.722334,207.35435,190.63202
3471,10.15929,124.80599,114.6467
3472,21.068712,262.02203,240.95332
3473,14.92233,184.71434,169.792
3474,26.328157,328.17404,301.8459
3475,27.868237,347.54477,319.67654
3476,13.728217,169.69508,155.96687
3477,14.426082,178.47266,164.04657
3478,20.718311,257.61478,236.89647
3479,22.268593,277.11383,254.84525
3480,26.053638,324.72122,298.66757
3481,24.381336,303.6874,279.30606
3482,9.575403,117.462006,107.886604
3483,30.022451,374.63998,344.61752
3484,12.847111,158.61273,145.76562
3485,17.890476,222.04695,204.15648
3486,16.294798,201.9769,185.6821
3487,28.338522,353.4599,325.12137
3488,32.514206,405.98065,373.46643
3489,21.21853,263.9064,242.68787
3490,16.772028,207.9794,191.20737
3491,11.826643,145.77754,133.9509
3492,23.201492,288.84763,265.64612
3493,31.116804,388.40448,357.2877
3494,22.444489,279.3262,256.8817
3495,17.085508,211.92227,194.83676
3496,30.654335,382.58765,351.93332
3497,29.878893,372.83432,342.9554
3498,17.861267,221.67957,203.8183
3499,29.447107,367.4034,337.9563
3500,21.614374,268.88522,247.27084
3501,14.253703,176.30452,162.05081
3502,24.953037,310.8781,285.92508
3503,17.848219,221.51544,203.66722
3504,28.573229,356.412,327.83875
3505,10.98621,135.20679,124.22058
3506,31.982645,399.2948,367.31216
3507,11.588427,142.78133,131.1929
3508,16.96125,210.35938,193.39813
3509,11.121634,136.91011,125.788475
3510,26.768099,333.70752,306.93942
3511,22.813103,283.96255,261.14944
3512,11.524315,141.97495,130.45062
3513,13.270339,163.936,150.66566
3514,30.582312,381.68176,351.09946
3515,28.83924,359.7578,330.91858
3516,10.547909,129.69395,119.14604
3517,14.414223,178.3235,163.90927
3518,19.525457,242.61136,223.0859
3519,22.526058,280.35217,257.8261
3520,21.584084,268.50424,246.92017
3521,21.625906,269.03027,247.40437
3522,22.411648,278.91315,256.5015
3523,23.029743,286.68738,263.65762
3524,12.070924,148.85005,136.77913
3525,26.088358,325.1579,299.06955
3526,25.47362,317.42587,291.95224
3527,13.125871,162.11893,148.99306
3528,10.661289,131.12001,120.458725
3529,19.012129,236.15483,217.1427
3530,31.097721,388.16446,357.06674
3531,32.42953,404.91562,372.48608
3532,31.592863,394.39224,362.79938
3533,29.43713,367.27795,337.84082
3534,23.025503,286.63406,263.60855
3535,12.838301,158.50194,145.66364
3536,16.067047,199.11232,183.04527
3537,29.843885,372.394,342.55014
3538,13.931677,172.25415,158.32248
3539,31.167656,389.04407,357.8764
3540,19.785275,245.87927,226.094
3541,30.617626,382.12592,351.5083
3542,15.93465,197.44707,181.51242
3543,11.107311,136.72997,125.62265
3544,31.565073,394.0427,362.47763
3545,15.444167,191.27788,175.83371
3546,10.828672,133.22533,122.39665
3547,29.330875,365.9415,336.61063
3548,14.308191,176.98987,162.68167
3549,30.302752,378.16553,347.86276
3550,15.104483,187.00542,171.90094
3551,22.945467,285.6274,262.68195
3552,23.49126,292.49225,269.00098
3553,16.719551,207.31934,190.5998
3554,20.689556,257.2531,236.56355
3555,12.520667,154.50682,141.98616
3556,12.139484,149.71239,137.5729
3557,12.035803,148.40831,136.37251
3558,14.36429,177.69545,163.33116
3559,19.76081,245.57156,225.81076
3560,10.355771,127.27728,116.92151
3561,10.716946,131.82005,121.1031
3562,27.98048,348.95654,320.97607
3563,24.396519,303.87836,279.48184
3564,16.282595,201.82343,185.54083
3565,9.497158,116.47786,106.9807
3566,19.548111,242.89629,223.34818
3567,29.651875,369.97894,340.32706
3568,28.091785,350.35654,322.26474
3569,9.946985,122.13567,112.18869
3570,25.197206,313.94922,288.752
3571,23.87134,297.2728,273.40146
3572,23.422852,291.6318,268.20895
3573,27.782764,346.46973,318.68695
3574,24.517513,305.4002,280.8827
3575,24.91416,310.38913,285.47498
3576,11.652433,143.58638,131.93394
3577,30.097307,375.5815,345.4842
3578,31.271822,390.35425,359.08243
3579,29.895779,373.0467,343.1509
3580,18.736797,232.69179,213.95499
3581,15.298699,189.44823,174.14952
3582,10.058427,123.53735,113.47893
3583,27.022537,336.90778,309.88525
3584,29.804491,371.89853,342.09402
3585,21.088984,262.277,241.18802
3586,9.372756,114.91316,105.540405
3587,30.430582,379.77335,349.34277
3588,31.998198,399.49042,367.49222
3589,15.763934,195.29984,179.5359
3590,12.203385,150.51613,138.31274
3591,25.350163,315.87308,290.52292
3592,12.188949,150.33455,138.1456
3593,18.940165,235.2497,216.30952
3594,31.613972,394.6577,363.04373
3595,28.684526,357.8119,329.12735
3596,14.353029,177.55382,163.20079
3597,23.42836,291.7011,268.27277
3598,28.264378,352.52734,324.26297
3599,29.519705,368.31653,338.7968
3600,28.334345,353.40738,325.07303
3601,31.773413,396.66312,364.8897
3602,29.554165,368.74997,339.1958
3603,13.07624,161.49466,148.41843
3604,32.780407,409.3289,376.5485
3605,18.876244,234.44571,215.56946
3606,14.1541815,175.05276,160.89859
3607,16.533716,204.98196,188.44824
3608,11.87249,146.3542,134.48172
3609,17.102081,212.13072,195.02864
3610,27.035393,337.06946,310.03406
